example_id,mode,truncated,informativeness,clarity,plausibility,faithfulness,model_name
32,source_grounded,False,2.7670016288757324,4.121089935302734,3.7960851192474365,3.093449115753174,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
33,source_grounded,False,3.9688172340393066,4.154882907867432,4.419750213623047,4.019822120666504,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
34,source_grounded,False,3.215148448944092,4.088059425354004,4.240790843963623,4.126367568969727,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
35,source_grounded,False,3.0201327800750732,4.8517045974731445,4.809212684631348,4.050263404846191,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
36,source_grounded,False,2.4628281593322754,4.117691993713379,3.3576908111572266,2.434417963027954,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
37,source_grounded,False,1.8577735424041748,3.1241989135742188,3.237626075744629,2.268554449081421,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
38,source_grounded,False,2.6754162311553955,3.030648708343506,3.312504529953003,2.5402345657348633,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
39,source_grounded,False,1.8889758586883545,3.782048463821411,3.9806501865386963,2.522383213043213,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
40,source_grounded,False,4.830294609069824,4.1514482498168945,4.2562408447265625,4.3615336418151855,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
41,source_grounded,False,2.6524033546447754,4.593513488769531,4.519863128662109,3.824852705001831,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
42,source_grounded,False,2.945960521697998,3.690025806427002,3.8456802368164062,3.317949056625366,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
43,source_grounded,False,2.68172025680542,2.7221057415008545,2.9072673320770264,2.7682666778564453,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
44,source_grounded,False,4.029466152191162,4.943325042724609,4.9300079345703125,4.460193634033203,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
45,source_grounded,False,3.794450521469116,3.5869336128234863,3.992335081100464,3.795386791229248,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
46,source_grounded,False,2.33740234375,3.8556153774261475,3.8843882083892822,3.320119619369507,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
47,source_grounded,False,2.464019536972046,3.2123782634735107,3.6292648315429688,2.7598209381103516,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
48,source_grounded,False,1.6205247640609741,3.716606616973877,3.146130084991455,1.9573721885681152,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
49,source_grounded,False,2.4891934394836426,3.1998555660247803,3.3049428462982178,3.005995988845825,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
50,source_grounded,False,1.8113560676574707,2.796926975250244,2.4431729316711426,1.7678883075714111,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
51,source_grounded,False,2.3446226119995117,3.17010498046875,3.579042911529541,2.7488434314727783,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
52,source_grounded,False,2.6873092651367188,3.28143572807312,3.3620223999023438,2.578125,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
53,source_grounded,False,3.0365896224975586,3.607667922973633,3.773799180984497,2.9361257553100586,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
54,source_grounded,False,2.586500644683838,2.80025577545166,2.922630786895752,2.4859161376953125,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
55,source_grounded,False,1.9338312149047852,4.897323131561279,4.908100128173828,3.6143040657043457,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
56,source_grounded,False,2.4027671813964844,2.507826089859009,2.654252767562866,2.308356523513794,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
57,source_grounded,False,2.0273633003234863,4.293515205383301,4.553894996643066,2.002716064453125,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
58,source_grounded,False,2.3757855892181396,4.003159046173096,4.1143879890441895,3.603649854660034,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
59,source_grounded,False,2.252228260040283,4.907570838928223,4.892995357513428,3.0405702590942383,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
60,source_grounded,False,1.5994504690170288,3.1929471492767334,2.380756378173828,1.6494474411010742,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
61,source_grounded,False,2.5217838287353516,4.6831889152526855,4.584491729736328,3.5052549839019775,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
62,source_grounded,False,2.470785140991211,3.401456356048584,3.3531649112701416,2.443446636199951,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
63,source_grounded,False,2.2539544105529785,4.910867691040039,4.908542633056641,4.634258270263672,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
64,source_grounded,False,2.778449773788452,3.2729363441467285,3.5507593154907227,2.6406264305114746,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
65,source_grounded,False,2.793288230895996,4.0065693855285645,4.097448348999023,3.3133344650268555,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
66,source_grounded,False,3.651548147201538,3.8078269958496094,3.954660654067993,3.5921242237091064,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
67,source_grounded,False,1.8762694597244263,3.533278465270996,3.1541833877563477,1.853727102279663,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
68,source_grounded,False,1.9447576999664307,4.927706718444824,4.922049045562744,4.7384161949157715,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
69,source_grounded,False,3.7243051528930664,4.436783790588379,4.461249351501465,3.827091693878174,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
70,source_grounded,False,2.6382970809936523,2.8173539638519287,2.920375347137451,2.4523675441741943,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
71,source_grounded,False,1.2555855512619019,4.016633987426758,4.2842912673950195,2.2833752632141113,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
72,source_grounded,False,2.557562828063965,2.695882797241211,3.066805839538574,2.5982017517089844,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
73,source_grounded,False,2.5388097763061523,4.881930828094482,4.862944602966309,4.436966896057129,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
74,source_grounded,False,1.8742523193359375,3.152172327041626,3.321356773376465,2.189800262451172,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
75,source_grounded,False,2.161313533782959,4.872452735900879,4.873985290527344,4.720060348510742,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
76,source_grounded,False,1.2597121000289917,4.66298770904541,4.328064918518066,4.067931175231934,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
77,source_grounded,False,1.7797276973724365,4.950949668884277,4.947023868560791,4.847006797790527,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
78,source_grounded,False,2.197388172149658,4.9304304122924805,4.897927284240723,4.380059242248535,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
79,source_grounded,False,2.103327989578247,2.7839958667755127,3.1930131912231445,2.5478930473327637,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
80,source_grounded,False,2.0882105827331543,2.495992660522461,2.555510997772217,2.1123147010803223,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
81,source_grounded,False,2.6664578914642334,3.8928372859954834,4.158588409423828,3.4909722805023193,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
82,source_grounded,False,2.9138216972351074,4.295945167541504,4.142793655395508,2.9853575229644775,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
83,source_grounded,False,2.4886083602905273,3.9409470558166504,3.829249620437622,2.7082910537719727,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
84,source_grounded,False,2.6591038703918457,4.666608810424805,4.716152667999268,4.391364574432373,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
85,source_grounded,False,1.9722650051116943,4.944372177124023,4.942333698272705,4.8388495445251465,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
86,source_grounded,False,2.028780460357666,3.0945842266082764,3.551257610321045,2.6261210441589355,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
87,source_grounded,False,3.0971791744232178,3.9533634185791016,4.147726058959961,3.852966785430908,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
88,source_grounded,False,2.967628002166748,3.7273662090301514,3.8965394496917725,3.2236125469207764,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
89,source_grounded,False,1.477290153503418,4.003025054931641,4.2498779296875,2.4788143634796143,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
90,source_grounded,False,2.048030376434326,4.730670928955078,3.8301210403442383,2.4970409870147705,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
91,source_grounded,False,2.9701426029205322,4.502413749694824,4.426957607269287,3.868455648422241,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
92,source_grounded,False,4.1228837966918945,3.4351441860198975,3.7373013496398926,3.5456154346466064,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
93,source_grounded,False,3.282111167907715,3.8203582763671875,3.7321949005126953,2.8024559020996094,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
94,source_grounded,False,1.8196245431900024,4.8643107414245605,4.851992607116699,3.2117950916290283,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
95,source_grounded,False,1.4938873052597046,4.90240478515625,4.895763397216797,3.765209674835205,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
96,source_grounded,False,1.937911033630371,3.760829210281372,3.9042468070983887,2.367144823074341,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
97,source_grounded,False,2.728947639465332,4.948533058166504,4.944911956787109,4.808386325836182,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
98,source_grounded,False,1.546949028968811,4.955939292907715,4.951396942138672,4.874227523803711,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
99,source_grounded,False,1.7923502922058105,3.700241804122925,3.928215742111206,2.3508453369140625,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
0,reference_based,False,2.2530970573425293,3.6664726734161377,3.6683385372161865,2.513092279434204,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
1,reference_based,False,2.2020182609558105,3.592179536819458,3.35540771484375,2.051539421081543,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
2,reference_based,False,1.8008899688720703,4.144139289855957,4.373366355895996,1.8985536098480225,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
3,reference_based,False,3.0589869022369385,3.97849178314209,3.8934309482574463,2.825361728668213,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
4,reference_based,False,2.972761631011963,4.558211326599121,4.240934371948242,2.6119184494018555,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
5,reference_based,False,3.8574490547180176,4.1442365646362305,4.280865669250488,4.092578887939453,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
6,reference_based,False,2.1346492767333984,4.146263599395752,4.243029594421387,2.439425468444824,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
7,reference_based,False,3.704732656478882,4.7474775314331055,4.783844470977783,4.481051445007324,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
8,reference_based,False,3.6489903926849365,4.35405158996582,4.277240753173828,3.2035820484161377,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
9,reference_based,False,2.7647182941436768,4.722437858581543,4.480871200561523,2.8561785221099854,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
10,reference_based,False,2.9662277698516846,3.9435253143310547,4.061466217041016,2.308309555053711,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
11,reference_based,False,3.1883158683776855,4.2229108810424805,4.318543434143066,2.5949010848999023,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
12,reference_based,False,3.288649320602417,4.2699079513549805,4.122643947601318,2.8943896293640137,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
13,reference_based,False,2.406667947769165,3.682187557220459,3.5313048362731934,2.320693254470825,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
14,reference_based,False,2.3067855834960938,3.3629767894744873,3.383683919906616,2.1934781074523926,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
15,reference_based,False,2.4712953567504883,4.243813514709473,3.901980400085449,2.4588279724121094,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
16,reference_based,False,4.843466758728027,4.898895263671875,4.923276901245117,4.015124320983887,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
17,reference_based,False,2.5597639083862305,4.09342622756958,3.893126964569092,2.3203015327453613,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
18,reference_based,False,3.9733240604400635,4.839369773864746,4.863103866577148,3.13203501701355,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
19,reference_based,False,2.9289751052856445,4.356462478637695,4.083151817321777,2.666931390762329,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
20,reference_based,False,2.02191162109375,4.934323310852051,4.91410493850708,4.4974775314331055,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
21,reference_based,False,2.548579692840576,4.294710159301758,3.861794948577881,2.5667643547058105,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
22,reference_based,False,2.2218189239501953,4.150164604187012,4.209297180175781,2.285370349884033,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
23,reference_based,False,2.606462001800537,3.660245656967163,3.5502853393554688,2.4460620880126953,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
24,reference_based,False,3.529554605484009,4.864895820617676,4.8355865478515625,3.453472852706909,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
25,reference_based,False,2.799971580505371,4.050703525543213,3.815429210662842,2.6704719066619873,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
26,reference_based,False,3.2878410816192627,4.566134452819824,4.383571624755859,3.434339761734009,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
27,reference_based,False,3.1706948280334473,4.2126665115356445,4.509195327758789,2.371621608734131,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
28,reference_based,False,2.1711204051971436,3.860596179962158,3.838768720626831,2.529911994934082,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
29,reference_based,False,3.61509108543396,4.6200971603393555,4.497139930725098,3.0271575450897217,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
30,reference_based,False,2.740732431411743,4.2365641593933105,3.892951011657715,2.889284372329712,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
31,reference_based,False,4.322279930114746,4.879462242126465,4.874971866607666,3.290060043334961,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
32,reference_based,False,4.153241157531738,4.767075538635254,4.703512191772461,3.9022812843322754,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
33,reference_based,False,4.171448707580566,4.743138313293457,4.696054458618164,3.483440637588501,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
34,reference_based,False,3.8769543170928955,4.797704696655273,4.754794120788574,4.154512405395508,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
35,reference_based,False,3.703153610229492,4.375914573669434,4.307223320007324,3.1851956844329834,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
36,reference_based,False,2.1924664974212646,4.155091285705566,3.58027720451355,2.479867458343506,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
37,reference_based,False,2.5307979583740234,4.813092231750488,4.565733909606934,3.1120681762695312,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
38,reference_based,False,2.607989549636841,3.556211471557617,3.525630235671997,2.491812229156494,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
39,reference_based,False,2.7109434604644775,4.094584941864014,3.995091676712036,2.330040693283081,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
40,reference_based,False,4.510646820068359,4.693638801574707,4.731825828552246,3.6035349369049072,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
41,reference_based,False,2.813431739807129,4.221526145935059,3.9564273357391357,3.0543015003204346,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
42,reference_based,False,3.211578130722046,3.8173654079437256,3.8227944374084473,2.8850414752960205,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
43,reference_based,False,3.6956372261047363,4.392590522766113,4.478703022003174,3.992159605026245,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
44,reference_based,False,2.60284161567688,4.7141265869140625,4.5887346267700195,3.8204126358032227,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
45,reference_based,False,3.0800178050994873,4.333568572998047,4.068681716918945,2.7597038745880127,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
46,reference_based,False,3.5744969844818115,4.894916534423828,4.817512512207031,4.0270819664001465,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
47,reference_based,False,2.846050262451172,4.254462718963623,4.142080307006836,2.789233684539795,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
48,reference_based,False,3.2736992835998535,4.643720626831055,4.561756134033203,2.6908202171325684,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
49,reference_based,False,2.739577531814575,4.342212677001953,4.324183940887451,3.765655040740967,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
50,reference_based,False,2.6731882095336914,3.937039613723755,4.017090320587158,2.1807005405426025,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
51,reference_based,False,3.728971481323242,4.175607204437256,4.164554595947266,3.1522462368011475,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
52,reference_based,False,2.896371841430664,3.7994742393493652,3.7830662727355957,2.6756834983825684,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
53,reference_based,False,2.455954074859619,3.951545476913452,4.053385257720947,2.478203296661377,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
54,reference_based,False,2.3841137886047363,3.5083701610565186,3.349790096282959,2.1105425357818604,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
55,reference_based,False,2.9656877517700195,4.385091781616211,4.437417030334473,2.6460654735565186,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
56,reference_based,False,2.9403889179229736,3.828885555267334,3.85503888130188,2.6969220638275146,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
57,reference_based,False,3.256330966949463,4.418717384338379,4.331779479980469,2.715902805328369,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
58,reference_based,False,2.714628219604492,4.625736713409424,4.276009559631348,3.141341209411621,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
59,reference_based,False,2.197971820831299,4.298929214477539,3.795027256011963,2.1459617614746094,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
60,reference_based,False,2.5498533248901367,4.173051834106445,3.7503061294555664,2.3552908897399902,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
61,reference_based,False,3.9403982162475586,4.769084453582764,4.6764984130859375,3.893949270248413,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
62,reference_based,False,2.760774850845337,4.092441082000732,3.909172296524048,2.9976773262023926,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
63,reference_based,False,3.182681083679199,4.907648086547852,4.854497909545898,3.290165662765503,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
64,reference_based,False,2.282214641571045,3.954923629760742,3.9842419624328613,2.1268348693847656,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
65,reference_based,False,4.487338066101074,4.497824668884277,4.614661693572998,3.5460078716278076,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
66,reference_based,False,3.1883015632629395,3.6570935249328613,3.6696388721466064,2.7970430850982666,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
67,reference_based,False,2.546696662902832,4.111133098602295,4.27163028717041,2.153137683868408,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
68,reference_based,False,1.5339858531951904,3.9276809692382812,4.025628089904785,1.6841232776641846,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
69,reference_based,False,3.586135149002075,4.073834419250488,4.177430629730225,3.0802834033966064,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
70,reference_based,False,2.54575777053833,4.014840602874756,3.647239923477173,2.6272201538085938,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
71,reference_based,False,1.7940318584442139,4.152961730957031,4.541301727294922,1.6544957160949707,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
72,reference_based,False,3.942227363586426,4.900909423828125,4.810877323150635,3.719172716140747,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
73,reference_based,False,2.2437331676483154,4.709795951843262,4.70280647277832,4.001251220703125,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
74,reference_based,False,2.1767396926879883,3.7507450580596924,3.696864366531372,2.073246955871582,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
75,reference_based,False,2.193553924560547,3.756664514541626,3.822129011154175,2.768798351287842,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
76,reference_based,False,3.218409538269043,4.230197906494141,4.270790100097656,3.828376054763794,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
77,reference_based,False,2.599799633026123,4.787108421325684,4.611127853393555,3.4555656909942627,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
78,reference_based,False,4.0912766456604,4.753177165985107,4.7856831550598145,4.250635147094727,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
79,reference_based,False,2.318817138671875,3.4760494232177734,3.4327986240386963,2.1757941246032715,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
80,reference_based,False,2.127457618713379,3.602778911590576,3.5677173137664795,2.4230313301086426,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
81,reference_based,False,2.8024635314941406,3.7204606533050537,3.710463523864746,2.609827995300293,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
82,reference_based,False,2.3284049034118652,4.540317058563232,4.247872352600098,2.42280650138855,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
83,reference_based,False,2.769015312194824,3.9511778354644775,4.039527893066406,2.2715775966644287,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
84,reference_based,False,3.1005070209503174,3.9717397689819336,3.9695303440093994,3.2349660396575928,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
85,reference_based,False,2.4847874641418457,4.7490997314453125,4.511806011199951,2.84138822555542,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
86,reference_based,False,2.627756118774414,3.5126142501831055,3.6096298694610596,2.531075954437256,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
87,reference_based,False,3.080778121948242,3.954284429550171,3.8571972846984863,2.8147454261779785,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
88,reference_based,False,3.330045700073242,4.012721061706543,3.949451446533203,2.798081159591675,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
89,reference_based,False,3.1116185188293457,4.040555953979492,3.8753459453582764,2.7712459564208984,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
